0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.475569933164464220e-01,0.000000000000000000e+00
-1.254310739463484689e-02,4.760887478255561994e-02
0.000000000000000000e+00,1.406140324106570638e-01
0.000000000000000000e+00,8.116397595141452981e-02
0.000000000000000000e+00,6.286812952055421955e-02
0.000000000000000000e+00,4.837031159398175184e-01
0.000000000000000000e+00,4.837031159398175184e-01
0.000000000000000000e+00,4.837031159398175184e-01
0.000000000000000000e+00,4.837031159398175184e-01
4.876857814264351498e-02,4.837031159398175184e-01
1.541489913632618225e-01,4.837031159398175184e-01
1.000000000000000000e+00,4.791253395184179031e-01
0.000000000000000000e+00,4.791253395184179031e-01
0.000000000000000000e+00,4.791253395184179031e-01
0.000000000000000000e+00,4.562517166661580470e-01
0.000000000000000000e+00,2.687002166814173032e-01
0.000000000000000000e+00,7.962279122287667377e-02
0.000000000000000000e+00,7.962279122287667377e-02
0.000000000000000000e+00,9.944456312753685578e-02
0.000000000000000000e+00,1.086001159703360031e-01
0.000000000000000000e+00,1.086001159703360031e-01
0.000000000000000000e+00,1.238593707083346096e-01
0.000000000000000000e+00,1.452070680867946495e-01
0.000000000000000000e+00,1.558732871486556704e-01
0.000000000000000000e+00,2.000946073793755942e-01
0.000000000000000000e+00,2.336344492934964989e-01
0.000000000000000000e+00,2.381969664601580883e-01
0.000000000000000000e+00,2.656483657338175597e-01
0.000000000000000000e+00,2.656483657338175597e-01
0.000000000000000000e+00,2.702261421552171194e-01
0.000000000000000000e+00,3.144474623859370710e-01
0.000000000000000000e+00,3.190252388073366308e-01
0.000000000000000000e+00,3.190252388073366308e-01
0.000000000000000000e+00,3.190252388073366308e-01
0.000000000000000000e+00,3.571428571428571508e-01
0.000000000000000000e+00,3.647572252571184559e-01
0.000000000000000000e+00,3.647572252571184559e-01
0.000000000000000000e+00,3.693502609332560138e-01
0.000000000000000000e+00,3.800164799951170624e-01
0.000000000000000000e+00,4.303415021210363900e-01
0.000000000000000000e+00,4.303415021210363900e-01
0.000000000000000000e+00,4.303415021210363900e-01
0.000000000000000000e+00,4.349040192876980071e-01
0.000000000000000000e+00,4.349040192876980071e-01
0.000000000000000000e+00,4.394665364543595687e-01
0.000000000000000000e+00,4.394665364543595687e-01
-5.865657521286660181e-02,4.394665364543595687e-01
-4.011963255714590670e-01,4.394665364543595687e-01
-1.000000000000000000e+00,4.440595721304971266e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-6.851405377361369231e-02,4.486220892971587437e-01
-8.886684774315621871e-01,4.486220892971587437e-01
-1.254310739463484689e-02,4.486220892971587437e-01
