95,355, 0,0,-0.00023025843256618828,-5.893405614187941e-05
96,359, 0,0,-6.772904453100637e-05,0.00012930281809531152
299,389,1,0,0.28134918212890625,0.005818577948957682
368,396,2,0,0.5909024477005005,0.01404613722115755
397,402,3,0,0.9039844274520874,0.02885054424405098
412,404,4,0,1.2307454347610474,0.015375211834907532
